Policy,Indicator,score,rank
C4_Restrictions on gatherings,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.0037356646403080835,101
C4_Restrictions on gatherings,Nitrous oxide emissions in energy sector,0.003079508304138791,102
C4_Restrictions on gatherings,Energy related methane emissions,0.0029412347768971252,103
C4_Restrictions on gatherings,Electricity production from nuclear sources,0.002800749019686802,104
C4_Restrictions on gatherings,Access to electricity,0.0,105
C5_Close public transport,People using safely managed drinking water,0.02018443957548344,1
C5_Close public transport,Refugee population by country or territory of asylum,0.019705423705888597,2
C5_Close public transport,Urban population,0.01833746465347829,3
C5_Close public transport,Electricity production from oil sources,0.01759888336617742,4
C5_Close public transport,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.017360723703227377,5
C5_Close public transport,Prevalence of COVID-19,0.015959225719878584,6
C5_Close public transport,Fragile States Index Total,0.015587688497372978,7
C5_Close public transport,Human Freedom Score ,0.01557828822023616,8
C5_Close public transport,CO2 emissions,0.014912637278002842,9
C5_Close public transport,Prevalence of total cancers,0.014734394521874106,10
C5_Close public transport,"Government expenditure of education, total",0.014713217158344167,11
C5_Close public transport,Merchandise trade,0.01437008893906326,12
C5_Close public transport,"Unemployment, total (% of total labor force)",0.014270967354426957,13
C5_Close public transport,"Central government debt, total",0.014194135540357802,14
C5_Close public transport,Prevalence of obesity,0.013951980183049516,15
C5_Close public transport,Gini index (World Bank estimate),0.013772218049819677,16
C5_Close public transport,Imports of goods and services percent of GDP,0.013642873002092932,17
C5_Close public transport,Nurses and midwives,0.013466365230870579,18
C5_Close public transport,"Labor force participation rate, female (% of female population ages 15+)",0.013451413258036601,19
C5_Close public transport,Corruption Perceptions Index,0.013305513474062747,20
C5_Close public transport,Proportion of women in managerial positions (%),0.013010340854185187,21
C5_Close public transport,"Adjusted net savings, including particulate emission damage",0.012673379394369128,22
C5_Close public transport,Prevalence of Depressive disorders,0.012296689803101198,23
C5_Close public transport,Prevalence of Diabetes,0.012282467457962201,24
C5_Close public transport,Electricity production from coal sources,0.012158230684317982,25
C5_Close public transport,"Prevalence of stunting, height for age",0.011625308747672031,26
C5_Close public transport,Renewable energy consumption ,0.011601167277265696,27
C5_Close public transport,Fossil fuel energy consumption,0.011451901572437074,28
C5_Close public transport,"Primary completion rate, total",0.011386783474830813,29
C5_Close public transport,Progression to secondary school,0.01136037054816179,30
C5_Close public transport,Summary exposure value tobacco,0.011328498840528224,31
C5_Close public transport,"Labor force participation rate, total (% of total population ages 15+)",0.011260473325294059,32
C5_Close public transport,Regulatory quality,0.011204552470630612,33
C5_Close public transport,Exports of goods and services,0.011185811848845116,34
C5_Close public transport,Economic Freedom Score,0.010962568361506273,35
C5_Close public transport,"Intentional homicides (per 100,000 people)",0.010842585091662133,36
C5_Close public transport,Personal Freedom Score ,0.010814413518098384,37
C5_Close public transport,Households and NPISHs final consumption expenditure,0.010749723800300186,38
C5_Close public transport,Prevalence of anxiety disorders,0.010477788242895232,39
C5_Close public transport,Serious assault (rate),0.010317736182158517,40
C5_Close public transport,Volume of imports of goods and services,0.010218415960127828,41
C5_Close public transport,Political stability and absence of violence,0.010051565472077478,42
C5_Close public transport,Individuals using the internet,0.010024238188062386,43
C5_Close public transport,Human Development Index,0.009967115427013814,44
C5_Close public transport,"Age dependency ratio, old",0.009941223741160141,45
C5_Close public transport,Prevalence of Hypertensive heart disease,0.009920065550447903,46
C5_Close public transport,Volume of exports of goods and services,0.009888381003083993,47
C5_Close public transport,"International tourism, receipts",0.009767338515386177,48
C5_Close public transport,Incidence of tuberculosis,0.009763226375341855,49
C5_Close public transport,"Electricity production from oil, gas and coal sources",0.00971260534543721,50
C5_Close public transport,Mortality due to COVID-19,0.009674490461859593,51
C5_Close public transport,Press freedom score,0.009583675560533198,52
C5_Close public transport,Aggregate score for the Civil Liberties category,0.009551332874621775,53
C5_Close public transport,"Literacy rate, adult total",0.00954433307444413,54
C5_Close public transport,Prevalence of down syndrome,0.009390639346779748,55
C5_Close public transport,Starting a business,0.00907553398677946,56
C5_Close public transport,Current health expenditure,0.009027098416416291,57
C5_Close public transport,Net migration,0.008906452620182638,58
C5_Close public transport,Electric power consumption,0.008818345206351792,59
C5_Close public transport,Age dependency ratio,0.008547033161954052,60
C5_Close public transport,"Energy imports, net ",0.008485772747056183,61
C5_Close public transport,Secure internet servers,0.00848001483496032,62
C5_Close public transport,Population,0.008478805907751871,63
C5_Close public transport,Hospital beds,0.008415684941868347,64
C5_Close public transport,Fixed broadband subscriptions,0.008401605572151494,65
C5_Close public transport,Physicians,0.0081787422287408,66
C5_Close public transport,Output per worker,0.008115526230253104,67
C5_Close public transport,Total greenhouse gas emissions,0.008049909560935323,68
C5_Close public transport,Control of corruption,0.008023324629909978,69
C5_Close public transport,People with basic handwashing facilities including soap and water,0.00798235227167896,70
C5_Close public transport,Fixed telephone subscriptions,0.007786614259503427,71
C5_Close public transport,Access to electricity,0.007757848728096733,72
C5_Close public transport,PM2.5 air pollution,0.0076660619562280395,73
C5_Close public transport,"Immunization, DPT",0.007486236495007991,74
C5_Close public transport,Life Ladder ,0.0074848058341993534,75
C5_Close public transport,Employment in services,0.007391026215969405,76
C5_Close public transport,Rural population,0.007341103914388382,77
C5_Close public transport,Lending interest rate,0.0072520892929819995,78
C5_Close public transport,Prevalence of overweight,0.00716889712535943,79
C5_Close public transport,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.007034261602516455,80
C5_Close public transport,"Stocks traded, total value",0.007032808031688246,81
C5_Close public transport,Nitrous oxide emissions in energy sector,0.006989175824641903,82
C5_Close public transport,Total freedom in the world score ,0.006594886471152935,83
C5_Close public transport,Rule of law,0.006206529889438013,84
C5_Close public transport,People using at least basic sanitation services,0.006204481706686647,85
C5_Close public transport,Prevalence of Respiratory infections and tuberculosis,0.006196394254990523,86
C5_Close public transport,Mobile cellular subscriptions,0.006187045336299161,87
C5_Close public transport,Government effectiveness,0.006088303576364407,88
C5_Close public transport,"Prevalence of HIV, total ",0.005740674234624536,89
C5_Close public transport,Proportion of people living below 50 percent of median income,0.005633492437184903,90
C5_Close public transport,"Immunization, measles ",0.005596711140518292,91
C5_Close public transport,Combustible renewables and waste,0.005555413911969142,92
C5_Close public transport,Energy use,0.005222279004826071,93
C5_Close public transport,Voice and accountability,0.004901672148307814,94
C5_Close public transport,"CPIA transparency, accountability, and corruption in the public sector",0.004854006139285679,95
C5_Close public transport,Women who believe a husband is justified in beating his wife (any of five reasons),0.004156639416793322,96
C5_Close public transport,Aggregate score for the Political Rights category,0.004145275585897858,97
C5_Close public transport,Energy related methane emissions,0.0038159047051114156,98
C5_Close public transport,Proportion of seats held by women in national parliaments,0.0032114846014570974,99
C5_Close public transport,Prevalence of chronic kidney disease,0.002814553010925885,100
C5_Close public transport,Electricity production from nuclear sources,0.0019947515882019003,101
C5_Close public transport,"Foreign direct investment, net inflows",0.0018538069308031149,102
C5_Close public transport,SF6 gas emissions,0.0018012957200690095,103
C5_Close public transport,Electricity production from renewable sources,0.0007598867671771207,104
C5_Close public transport,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.0,105
C6_Stay at home requirements,People using safely managed drinking water,0.021451706993234152,1
C6_Stay at home requirements,Refugee population by country or territory of asylum,0.02043617360955809,2
C6_Stay at home requirements,Urban population,0.018646957188014204,3
C6_Stay at home requirements,Electricity production from oil sources,0.018110904908799123,4
C6_Stay at home requirements,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.017480397120805492,5
C6_Stay at home requirements,Fragile States Index Total,0.017157910951337636,6
C6_Stay at home requirements,Prevalence of COVID-19,0.0170671129266904,7
C6_Stay at home requirements,Human Freedom Score ,0.016788958413723465,8
C6_Stay at home requirements,Life Ladder ,0.01639345891190911,9
C6_Stay at home requirements,Prevalence of total cancers,0.015936347979753577,10
C6_Stay at home requirements,Mobile cellular subscriptions,0.015699949360863833,11
C6_Stay at home requirements,"Immunization, DPT",0.01544047637069113,12
C6_Stay at home requirements,Prevalence of Depressive disorders,0.01531505089377802,13
C6_Stay at home requirements,"Central government debt, total",0.015254511116394582,14
C6_Stay at home requirements,People using at least basic sanitation services,0.015018484993777803,15
C6_Stay at home requirements,"Intentional homicides (per 100,000 people)",0.014664355169630189,16
C6_Stay at home requirements,Economic Freedom Score,0.014565885873136092,17
C6_Stay at home requirements,Prevalence of obesity,0.013977288118541677,18
C6_Stay at home requirements,Proportion of people living below 50 percent of median income,0.013880043027672253,19
C6_Stay at home requirements,Prevalence of overweight,0.01373910785182471,20
C6_Stay at home requirements,Summary exposure value tobacco,0.013686907308469012,21
C6_Stay at home requirements,Prevalence of Diabetes,0.013586911609599569,22
C6_Stay at home requirements,Hospital beds,0.013481439279355434,23
C6_Stay at home requirements,Proportion of women in managerial positions (%),0.013226238718259646,24
C6_Stay at home requirements,Imports of goods and services percent of GDP,0.012808079441313682,25
C6_Stay at home requirements,Incidence of tuberculosis,0.012417486257001738,26
C6_Stay at home requirements,Nurses and midwives,0.012290877765620422,27
C6_Stay at home requirements,Lending interest rate,0.01218644330919396,28
C6_Stay at home requirements,Human Development Index,0.01215894155117708,29
C6_Stay at home requirements,"Prevalence of HIV, total ",0.012072983931097327,30
C6_Stay at home requirements,Prevalence of down syndrome,0.012026188694711502,31
C6_Stay at home requirements,Current health expenditure,0.011996680761739154,32
C6_Stay at home requirements,Regulatory quality,0.011833202313649288,33
C6_Stay at home requirements,Fixed broadband subscriptions,0.011820004222719362,34
C6_Stay at home requirements,Press freedom score,0.011749843894880815,35
C6_Stay at home requirements,Prevalence of Respiratory infections and tuberculosis,0.011572387780594922,36
C6_Stay at home requirements,Physicians,0.01129531356887166,37
C6_Stay at home requirements,"Unemployment, total (% of total labor force)",0.011241319203622339,38
C6_Stay at home requirements,"Prevalence of stunting, height for age",0.011230394292122688,39
C6_Stay at home requirements,Government effectiveness,0.01088889629879174,40
C6_Stay at home requirements,Energy use,0.01084290904600365,41
C6_Stay at home requirements,"Adjusted net savings, including particulate emission damage",0.010722075328962064,42
C6_Stay at home requirements,Fossil fuel energy consumption,0.010653524934094378,43
C6_Stay at home requirements,Women who believe a husband is justified in beating his wife (any of five reasons),0.010621349826370776,44
C6_Stay at home requirements,Combustible renewables and waste,0.010464836600209824,45
C6_Stay at home requirements,Personal Freedom Score ,0.010294449392331685,46
C6_Stay at home requirements,"Energy imports, net ",0.010140693549680418,47
C6_Stay at home requirements,"Foreign direct investment, net inflows",0.009459513559808667,48
C6_Stay at home requirements,Fixed telephone subscriptions,0.009261275916560655,49
C6_Stay at home requirements,Net migration,0.0091727984679352,50
C6_Stay at home requirements,"Age dependency ratio, old",0.009071718465109633,51
C6_Stay at home requirements,Volume of imports of goods and services,0.009055919444550094,52
C6_Stay at home requirements,Prevalence of Hypertensive heart disease,0.008514130152565226,53
C6_Stay at home requirements,Serious assault (rate),0.008237942230018487,54
C6_Stay at home requirements,Proportion of seats held by women in national parliaments,0.008230896373448567,55
C6_Stay at home requirements,Electric power consumption,0.008167218232032628,56
C6_Stay at home requirements,Prevalence of anxiety disorders,0.008113913580786834,57
C6_Stay at home requirements,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.0081073010239025,58
C6_Stay at home requirements,"Immunization, measles ",0.008046338030997859,59
C6_Stay at home requirements,Electricity production from coal sources,0.008000390959903436,60
C6_Stay at home requirements,Secure internet servers,0.007753356843968625,61
C6_Stay at home requirements,"Labor force participation rate, total (% of total population ages 15+)",0.007644170019915793,62
C6_Stay at home requirements,Aggregate score for the Civil Liberties category,0.0076173137920051105,63
C6_Stay at home requirements,Merchandise trade,0.007571901376553761,64
C6_Stay at home requirements,"International tourism, receipts",0.007425632470789782,65
C6_Stay at home requirements,PM2.5 air pollution,0.007376100456808676,66
C6_Stay at home requirements,Exports of goods and services,0.00724448574266097,67
C6_Stay at home requirements,"Labor force participation rate, female (% of female population ages 15+)",0.007168247358127826,68
C6_Stay at home requirements,"Literacy rate, adult total",0.007146985054500222,69
C6_Stay at home requirements,Electricity production from nuclear sources,0.007016530290723853,70
C6_Stay at home requirements,Households and NPISHs final consumption expenditure,0.006974711338274946,71
C6_Stay at home requirements,Starting a business,0.006945445727489809,72
C6_Stay at home requirements,Individuals using the internet,0.006849855830165507,73
C6_Stay at home requirements,Total greenhouse gas emissions,0.006843409272872434,74
C6_Stay at home requirements,CO2 emissions,0.006843229427994745,75
C6_Stay at home requirements,Nitrous oxide emissions in energy sector,0.006797679813279162,76
C6_Stay at home requirements,Employment in services,0.006751914148543663,77
C6_Stay at home requirements,Population,0.006701811952425809,78
C6_Stay at home requirements,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.00648810686388908,79
C6_Stay at home requirements,Output per worker,0.006465710658709374,80
C6_Stay at home requirements,"Primary completion rate, total",0.006193405430262469,81
C6_Stay at home requirements,Aggregate score for the Political Rights category,0.006131600899107651,82
C6_Stay at home requirements,Volume of exports of goods and services,0.006017385507928187,83
C6_Stay at home requirements,Progression to secondary school,0.005992680459383346,84
C6_Stay at home requirements,"Stocks traded, total value",0.005506223175258753,85
C6_Stay at home requirements,Gini index (World Bank estimate),0.00548642682530402,86
C6_Stay at home requirements,Corruption Perceptions Index,0.005456620528370198,87
C6_Stay at home requirements,Control of corruption,0.0050735681398601205,88
C6_Stay at home requirements,"Electricity production from oil, gas and coal sources",0.005072976278088223,89
C6_Stay at home requirements,Rule of law,0.0050723799246046915,90
C6_Stay at home requirements,Electricity production from renewable sources,0.004961936912224516,91
C6_Stay at home requirements,Total freedom in the world score ,0.004538984899249778,92
C6_Stay at home requirements,Rural population,0.004215612741298267,93
C6_Stay at home requirements,Age dependency ratio,0.0038153697160504254,94
C6_Stay at home requirements,Access to electricity,0.003711794104105706,95
C6_Stay at home requirements,Political stability and absence of violence,0.0034673658050131816,96
C6_Stay at home requirements,Voice and accountability,0.003297140663458666,97
C6_Stay at home requirements,"Government expenditure of education, total",0.00327451269983474,98
C6_Stay at home requirements,"CPIA transparency, accountability, and corruption in the public sector",0.0032015116418636523,99
C6_Stay at home requirements,Prevalence of chronic kidney disease,0.0031722761987147976,100
C6_Stay at home requirements,Renewable energy consumption ,0.003053550794223412,101
C6_Stay at home requirements,People with basic handwashing facilities including soap and water,0.0021094931720195003,102
C6_Stay at home requirements,Mortality due to COVID-19,0.0019060364990588741,103
C6_Stay at home requirements,SF6 gas emissions,0.0018697314468176128,104
C6_Stay at home requirements,Energy related methane emissions,0.0,105
C7_Restrictions on internal movement,People using safely managed drinking water,0.02342565062177115,1
C7_Restrictions on internal movement,Refugee population by country or territory of asylum,0.021268778196056787,2
C7_Restrictions on internal movement,Urban population,0.02105355316599793,3
C7_Restrictions on internal movement,Electricity production from oil sources,0.019136028283714038,4
C7_Restrictions on internal movement,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.017836769882696498,5
C7_Restrictions on internal movement,Fragile States Index Total,0.016651594207036692,6
C7_Restrictions on internal movement,Prevalence of COVID-19,0.016566553717058084,7
C7_Restrictions on internal movement,Prevalence of total cancers,0.01648784955686067,8
C7_Restrictions on internal movement,Human Freedom Score ,0.015806082927358255,9
C7_Restrictions on internal movement,CO2 emissions,0.015649853220044047,10
C7_Restrictions on internal movement,Corruption Perceptions Index,0.015256522737165707,11
C7_Restrictions on internal movement,"Central government debt, total",0.015020824424237187,12
C7_Restrictions on internal movement,Proportion of women in managerial positions (%),0.014453237373482248,13
C7_Restrictions on internal movement,Prevalence of Respiratory infections and tuberculosis,0.014297145058626368,14
C7_Restrictions on internal movement,Prevalence of Depressive disorders,0.014132126937629821,15
C7_Restrictions on internal movement,Households and NPISHs final consumption expenditure,0.013857224095846509,16
C7_Restrictions on internal movement,"Adjusted net savings, including particulate emission damage",0.013572801326240906,17
C7_Restrictions on internal movement,Incidence of tuberculosis,0.013382309746171175,18
C7_Restrictions on internal movement,Prevalence of obesity,0.013219625774396353,19
C7_Restrictions on internal movement,Human Development Index,0.013141109937143071,20
C7_Restrictions on internal movement,"Immunization, DPT",0.0131283333540091,21
C7_Restrictions on internal movement,Control of corruption,0.013127072519293619,22
C7_Restrictions on internal movement,Prevalence of anxiety disorders,0.013109250269450754,23
C7_Restrictions on internal movement,Fossil fuel energy consumption,0.012891814109318818,24
C7_Restrictions on internal movement,Prevalence of chronic kidney disease,0.012776788707315826,25
C7_Restrictions on internal movement,"Electricity production from oil, gas and coal sources",0.012730383928011894,26
C7_Restrictions on internal movement,"Prevalence of HIV, total ",0.012572185332505191,27
C7_Restrictions on internal movement,Rule of law,0.01251519149368534,28
C7_Restrictions on internal movement,Electricity production from coal sources,0.012409037148315255,29
C7_Restrictions on internal movement,Prevalence of down syndrome,0.01239300611557833,30
C7_Restrictions on internal movement,Mobile cellular subscriptions,0.012389054290823175,31
C7_Restrictions on internal movement,Proportion of people living below 50 percent of median income,0.012277405707982697,32
C7_Restrictions on internal movement,"Literacy rate, adult total",0.01226703706265068,33
C7_Restrictions on internal movement,Regulatory quality,0.012128169479771859,34
C7_Restrictions on internal movement,Progression to secondary school,0.011955902778090914,35
C7_Restrictions on internal movement,Press freedom score,0.011869690598874735,36
C7_Restrictions on internal movement,"Foreign direct investment, net inflows",0.011632374922148914,37
C7_Restrictions on internal movement,Net migration,0.011457090622750752,38
C7_Restrictions on internal movement,"Labor force participation rate, total (% of total population ages 15+)",0.011184302203318008,39
C7_Restrictions on internal movement,Output per worker,0.011127854435041957,40
C7_Restrictions on internal movement,"Unemployment, total (% of total labor force)",0.011124040256447976,41
C7_Restrictions on internal movement,Merchandise trade,0.01109430961068551,42
C7_Restrictions on internal movement,Personal Freedom Score ,0.010883695133828513,43
C7_Restrictions on internal movement,Combustible renewables and waste,0.010810204744164253,44
C7_Restrictions on internal movement,Electric power consumption,0.010792566144116916,45
C7_Restrictions on internal movement,Current health expenditure,0.010657422699523262,46
C7_Restrictions on internal movement,Political stability and absence of violence,0.01064425326450218,47
C7_Restrictions on internal movement,"Age dependency ratio, old",0.010514349692217604,48
C7_Restrictions on internal movement,Lending interest rate,0.010193605153129687,49
C7_Restrictions on internal movement,Serious assault (rate),0.010088471873799377,50
C7_Restrictions on internal movement,Volume of imports of goods and services,0.00969038864366934,51
C7_Restrictions on internal movement,Energy use,0.009680481824266198,52
C7_Restrictions on internal movement,"Energy imports, net ",0.00966504575356854,53
C7_Restrictions on internal movement,Voice and accountability,0.009557651020325563,54
C7_Restrictions on internal movement,"Prevalence of stunting, height for age",0.009521692925527679,55
C7_Restrictions on internal movement,Life Ladder ,0.009509239735061958,56
C7_Restrictions on internal movement,Prevalence of Hypertensive heart disease,0.009453909024172027,57
C7_Restrictions on internal movement,Secure internet servers,0.009345609762522175,58
C7_Restrictions on internal movement,"Labor force participation rate, female (% of female population ages 15+)",0.009336631225969194,59
C7_Restrictions on internal movement,Exports of goods and services,0.00925957579386233,60
C7_Restrictions on internal movement,"International tourism, receipts",0.009105494555043432,61
C7_Restrictions on internal movement,PM2.5 air pollution,0.00879599541992583,62
C7_Restrictions on internal movement,Physicians,0.0087733746747229,63
C7_Restrictions on internal movement,Imports of goods and services percent of GDP,0.00853144911002442,64
C7_Restrictions on internal movement,Economic Freedom Score,0.007771880708205733,65
C7_Restrictions on internal movement,Electricity production from renewable sources,0.0076193614014194,66
C7_Restrictions on internal movement,"CPIA transparency, accountability, and corruption in the public sector",0.007519815205775437,67
C7_Restrictions on internal movement,Employment in services,0.0075175911728141516,68
C7_Restrictions on internal movement,Proportion of seats held by women in national parliaments,0.007501995012643495,69
C7_Restrictions on internal movement,Mortality due to COVID-19,0.0071943366576346195,70
C7_Restrictions on internal movement,Renewable energy consumption ,0.007124090064624909,71
C7_Restrictions on internal movement,"Intentional homicides (per 100,000 people)",0.0070667874748698385,72
C7_Restrictions on internal movement,"Stocks traded, total value",0.006905872214867192,73
C7_Restrictions on internal movement,Nitrous oxide emissions in energy sector,0.006570750806081095,74
C7_Restrictions on internal movement,Gini index (World Bank estimate),0.00628311059876364,75
C7_Restrictions on internal movement,People using at least basic sanitation services,0.006273481312377026,76
C7_Restrictions on internal movement,Aggregate score for the Civil Liberties category,0.006117317981363156,77
C7_Restrictions on internal movement,Population,0.005846934578655071,78
C7_Restrictions on internal movement,Proportion of population pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,0.005821338346471421,79
C7_Restrictions on internal movement,Fixed broadband subscriptions,0.005757346053894544,80
C7_Restrictions on internal movement,Individuals using the internet,0.005664683634409084,81
C7_Restrictions on internal movement,Nurses and midwives,0.005622200722643484,82
C7_Restrictions on internal movement,"Government expenditure of education, total",0.0055404277120067605,83
C7_Restrictions on internal movement,Starting a business,0.005295116270642385,84
C7_Restrictions on internal movement,Total greenhouse gas emissions,0.005280620369513944,85
C7_Restrictions on internal movement,People with basic handwashing facilities including soap and water,0.004944236841905796,86
C7_Restrictions on internal movement,Prevalence of Diabetes,0.004932138294294893,87
C7_Restrictions on internal movement,Access to electricity,0.00444890812236761,88
C7_Restrictions on internal movement,Fixed telephone subscriptions,0.0043388777745629395,89
C7_Restrictions on internal movement,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.004206132174871826,90
C7_Restrictions on internal movement,Summary exposure value tobacco,0.0037531638378239186,91
C7_Restrictions on internal movement,Total freedom in the world score ,0.003713252264059249,92
C7_Restrictions on internal movement,Prevalence of overweight,0.0035830318798877087,93
C7_Restrictions on internal movement,Aggregate score for the Political Rights category,0.0033090800191989487,94
C7_Restrictions on internal movement,Rural population,0.002917365791311404,95
C7_Restrictions on internal movement,"Immunization, measles ",0.0028621071296910726,96
C7_Restrictions on internal movement,Hospital beds,0.0028334531031477535,97
C7_Restrictions on internal movement,"Primary completion rate, total",0.002819580730989698,98
C7_Restrictions on internal movement,Electricity production from nuclear sources,0.002396909611422911,99
C7_Restrictions on internal movement,Energy related methane emissions,0.0017625317904156766,100
C7_Restrictions on internal movement,SF6 gas emissions,0.001530039872149779,101
C7_Restrictions on internal movement,Age dependency ratio,0.0013075202819684605,102
C7_Restrictions on internal movement,Government effectiveness,0.000575545090691543,103
C7_Restrictions on internal movement,Volume of exports of goods and services,0.0002840227800140975,104
C7_Restrictions on internal movement,Women who believe a husband is justified in beating his wife (any of five reasons),0.0,105
C8_International travel controls,People using safely managed drinking water,0.016236202189199144,1
C8_International travel controls,Refugee population by country or territory of asylum,0.015989344822896875,2
C8_International travel controls,Urban population,0.015442306517992695,3
C8_International travel controls,Prevalence of obesity,0.015235878929651708,4
C8_International travel controls,Exports of goods and services,0.015043769992035674,5
C8_International travel controls,Prevalence of COVID-19,0.014949065494433946,6
C8_International travel controls,Starting a business,0.014573956271331715,7
C8_International travel controls,"Central government debt, total",0.014211742352147195,8
C8_International travel controls,Electricity production from oil sources,0.014105792431108282,9
C8_International travel controls,Fragile States Index Total,0.01312827914859643,10
C8_International travel controls,Prevalence of total cancers,0.013089567813826027,11
C8_International travel controls,Incidence of tuberculosis,0.013083629844324336,12
C8_International travel controls,"Foreign direct investment, net inflows",0.013006117330310926,13
C8_International travel controls,Rule of law,0.012983978560971204,14
C8_International travel controls,"International tourism, receipts",0.012551669349799191,15
C8_International travel controls,Employment in services,0.012406444322985688,16
C8_International travel controls,Proportion of seats held by women in national parliaments,0.012346828414023453,17
C8_International travel controls,Progression to secondary school,0.012279244109562616,18
C8_International travel controls,People with basic handwashing facilities including soap and water,0.012242066826128387,19
C8_International travel controls,Economic Freedom Score,0.012146067718068943,20
C8_International travel controls,Proportion of women in managerial positions (%),0.012117452705793329,21
C8_International travel controls,Total greenhouse gas emissions,0.012114908920455815,22
C8_International travel controls,Prevalence of Depressive disorders,0.012069978669494889,23
C8_International travel controls,Nurses and midwives,0.011998690908873113,24
C8_International travel controls,CO2 emissions,0.011947907285834716,25
C8_International travel controls,Personal Freedom Score ,0.011917861564551565,26
C8_International travel controls,Regulatory quality,0.011846346149960984,27
C8_International travel controls,"Stocks traded, total value",0.011778966816795456,28
C8_International travel controls,Current health expenditure,0.011740397556799459,29
C8_International travel controls,Volume of imports of goods and services,0.011663012945201705,30
C8_International travel controls,"Adjusted net savings, including particulate emission damage",0.011518050598167339,31
C8_International travel controls,"Intentional homicides (per 100,000 people)",0.011443812916798154,32
C8_International travel controls,Prevalence of chronic kidney disease,0.011420901869474377,33
C8_International travel controls,Nitrous oxide emissions in energy sector,0.011285926515782235,34
C8_International travel controls,Summary exposure value tobacco,0.011276831500423763,35
C8_International travel controls,Press freedom score,0.011093514244570012,36
C8_International travel controls,Age dependency ratio,0.011067306602944783,37
C8_International travel controls,Gini index (World Bank estimate),0.010740151842872211,38
C8_International travel controls,"CPIA transparency, accountability, and corruption in the public sector",0.010724334227398347,39
C8_International travel controls,Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure,0.010547588123874964,40
C8_International travel controls,Population,0.010441772624141572,41
C8_International travel controls,"Prevalence of HIV, total ",0.010340879345150914,42
C8_International travel controls,"Age dependency ratio, old",0.010290339639478858,43
C8_International travel controls,Government effectiveness,0.010290215949485988,44
C8_International travel controls,Prevalence of Hypertensive heart disease,0.010262688729293583,45
C8_International travel controls,"Unemployment, total (% of total labor force)",0.010258768299707644,46
C8_International travel controls,Imports of goods and services percent of GDP,0.010254550560558916,47
C8_International travel controls,Serious assault (rate),0.010032775572511211,48
C8_International travel controls,"Prevalence of stunting, height for age",0.009992014259866329,49
C8_International travel controls,Secure internet servers,0.009969727414064157,50
C8_International travel controls,Fixed broadband subscriptions,0.009969518524187726,51
C8_International travel controls,Volume of exports of goods and services,0.009708148865546641,52
C8_International travel controls,Human Development Index,0.009693296686943497,53
C8_International travel controls,Physicians,0.009614350194484483,54
C8_International travel controls,"Electricity production from oil, gas and coal sources",0.009573300999666091,55
C8_International travel controls,Control of corruption,0.00944346698139994,56
C8_International travel controls,Electricity production from coal sources,0.009430802401460416,57
C8_International travel controls,Individuals using the internet,0.009416221075306482,58
C8_International travel controls,Prevalence of down syndrome,0.009192455900578064,59
C8_International travel controls,Net migration,0.009170657858602646,60
C8_International travel controls,"Labor force participation rate, female (% of female population ages 15+)",0.009033177146757027,61
C8_International travel controls,PM2.5 air pollution,0.00876403037823857,62
C8_International travel controls,Total freedom in the world score ,0.008763819147217768,63
C8_International travel controls,Political stability and absence of violence,0.008727104204363964,64
C8_International travel controls,Output per worker,0.008696183007691146,65
C8_International travel controls,Prevalence of overweight,0.008676775260995043,66
C8_International travel controls,"Immunization, measles ",0.008610097414049375,67
C8_International travel controls,Rural population,0.008524548492430341,68
C8_International travel controls,Prevalence of anxiety disorders,0.008408144384091806,69
C8_International travel controls,Electric power consumption,0.00837161216465566,70
C8_International travel controls,"Immunization, DPT",0.008214742735094356,71
C8_International travel controls,"Literacy rate, adult total",0.008181463206881418,72
C8_International travel controls,Prevalence of Diabetes,0.008134773761522265,73
C8_International travel controls,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),0.007943312503336965,74
C8_International travel controls,Mobile cellular subscriptions,0.007910119976910426,75
C8_International travel controls,Electricity production from nuclear sources,0.007903460636789289,76
C8_International travel controls,Electricity production from renewable sources,0.007788999011055584,77
C8_International travel controls,"Energy imports, net ",0.007660009282841837,78
C8_International travel controls,Lending interest rate,0.007657458146082425,79
C8_International travel controls,Combustible renewables and waste,0.007335040257817057,80
C8_International travel controls,"Primary completion rate, total",0.007328761465470893,81
C8_International travel controls,Corruption Perceptions Index,0.007209516344813451,82
C8_International travel controls,Households and NPISHs final consumption expenditure,0.007206682293207377,83
C8_International travel controls,Hospital beds,0.007140393483072805,84
C8_International travel controls,Access to electricity,0.006761147888822351,85
